funded_amnt,addr_state,annual_inc,application_type,dti,earliest_cr_line,emp_length,emp_title,fico_range_high,fico_range_low,grade,home_ownership,id,initial_list_status,installment,int_rate,loan_amnt,mort_acc,open_acc,pub_rec,pub_rec_bankruptcies,purpose,revol_bal,revol_util,sub_grade,term,title,total_acc,verification_status,zip_code,last_pymnt_amnt,num_actv_rev_tl,mo_sin_rcnt_rev_tl_op,mo_sin_old_rev_tl_op,bc_util,bc_open_to_buy,avg_cur_bal,acc_open_past_24mths
28000.0,CT,90000.0,Individual,11.12,Jan-1994,10+ years,Director of Instructional Technology,669.0,665.0,D,MORTGAGE,68436065,w,981.23,15.77,28000.0,5.0,22.0,0.0,0.0,debt_consolidation,50831.0,67.0,D1, 36 months,Debt consolidation,45.0,Verified,069xx,980.79,20.0,3.0,263.0,84.0,2250.0,2541.0,5.0
5775.0,NY,38300.0,Individual,9.77,Aug-2005,< 1 year,cook,664.0,660.0,F,RENT,67418061,f,232.65,25.99,5775.0,0.0,12.0,0.0,0.0,car,5675.0,66.8,F5, 36 months,Car financing,14.0,Source Verified,105xx,232.65,9.0,1.0,124.0,73.6,1399.0,514.0,10.0
20000.0,GA,60000.0,Individual,38.72,Dec-1991,10+ years,E-7,664.0,660.0,C,RENT,67988911,w,669.94,12.59,20000.0,1.0,12.0,1.0,1.0,debt_consolidation,6598.0,37.1,C2, 36 months,Debt consolidation,42.0,Source Verified,309xx,6446.8,3.0,16.0,288.0,92.9,502.0,5653.0,6.0
3000.0,NE,40000.0,Individual,28.77,Nov-2009,3 years,PAO,709.0,705.0,C,RENT,67929782,w,103.24,14.48,3000.0,0.0,9.0,0.0,0.0,debt_consolidation,4773.0,39.1,C5, 36 months,Debt consolidation,10.0,Source Verified,688xx,101.0,3.0,11.0,73.0,44.2,5137.0,3714.0,3.0
9600.0,FL,70000.0,Individual,17.07,Mar-2000,3 years,registeted csa,719.0,715.0,B,MORTGAGE,68355447,w,313.3,10.78,9600.0,2.0,14.0,0.0,0.0,debt_consolidation,10653.0,33.8,B4, 36 months,Debt consolidation,30.0,Source Verified,334xx,8547.02,4.0,7.0,189.0,37.4,17847.0,9042.0,8.0
28000.0,SC,102000.0,Individual,11.56,May-1979,10+ years,Industrial/instrumental electrician,684.0,680.0,D,MORTGAGE,68483955,w,677.49,15.77,28000.0,5.0,7.0,0.0,0.0,debt_consolidation,36236.0,78.6,D1, 60 months,Debt consolidation,19.0,Not Verified,295xx,25349.45,5.0,55.0,439.0,95.9,1384.0,31463.0,0.0
15000.0,NV,80000.0,Individual,11.19,Oct-2001,4 years,mafketing rep,689.0,685.0,C,MORTGAGE,68533843,w,498.15,11.99,15000.0,3.0,13.0,1.0,1.0,other,3261.0,13.1,C1, 36 months,Other,33.0,Source Verified,890xx,100.0,4.0,8.0,170.0,23.1,8309.0,16948.0,9.0
7800.0,MO,50500.0,Individual,12.02,Sep-2002,2 years,Site Supervisor,664.0,660.0,B,RENT,68595954,w,254.56,10.78,7800.0,6.0,5.0,0.0,0.0,medical,4661.0,46.6,B4, 36 months,Medical expenses,35.0,Source Verified,630xx,254.56,1.0,23.0,126.0,46.6,5339.0,42553.0,2.0
9600.0,CA,80000.0,Individual,12.03,Nov-1997,10+ years,Respiratory Therapist,679.0,675.0,B,RENT,68282701,w,316.48,11.48,9600.0,0.0,18.0,0.0,0.0,debt_consolidation,30531.0,46.8,B5, 36 months,Debt consolidation,34.0,Source Verified,900xx,632.96,16.0,4.0,217.0,50.4,28046.0,1696.0,4.0
3000.0,MT,44000.0,Individual,12.27,Jan-1999,9 years,Executive Director,759.0,755.0,A,RENT,68413250,f,93.31,7.49,3000.0,0.0,3.0,0.0,0.0,credit_card,2741.0,54.8,A4, 36 months,Credit card refinancing,8.0,Not Verified,597xx,996.66,1.0,57.0,203.0,54.8,2259.0,14049.0,1.0
5000.0,FL,50000.0,Individual,34.37,Jun-2000,10+ years,service advisor,679.0,675.0,C,MORTGAGE,67999580,w,172.06,14.48,5000.0,3.0,19.0,0.0,0.0,debt_consolidation,7384.0,42.4,C5, 36 months,Debt consolidation,32.0,Verified,346xx,1324.39,11.0,0.0,186.0,59.7,3022.0,7831.0,13.0
11000.0,NC,110000.0,Individual,11.88,Oct-1984,10+ years,Senior Business Tech,729.0,725.0,B,OWN,68586140,w,347.2,8.49,11000.0,0.0,10.0,0.0,0.0,debt_consolidation,17260.0,37.0,B1, 36 months,Debt consolidation,20.0,Not Verified,280xx,7363.37,9.0,4.0,374.0,41.0,5886.0,3763.0,9.0
15000.0,NJ,65000.0,Individual,14.35,Mar-2005,4 years,Truck Driver,669.0,665.0,B,MORTGAGE,68503785,w,494.5,11.48,15000.0,1.0,4.0,0.0,0.0,debt_consolidation,11761.0,58.8,B5, 36 months,Debt consolidation,10.0,Source Verified,071xx,12256.72,2.0,4.0,129.0,,,36075.0,3.0
10400.0,MO,38792.0,Individual,9.99,Dec-2001,8 years,Payroll Clerk III,669.0,665.0,C,MORTGAGE,68443615,w,238.99,13.44,10400.0,1.0,8.0,0.0,0.0,credit_card,10354.0,72.9,C3, 60 months,Credit card refinancing,12.0,Source Verified,646xx,238.99,6.0,2.0,52.0,88.6,1250.0,3360.0,1.0
12000.0,FL,75000.0,Individual,23.14,Aug-2003,5 years,Senior Financial Associate,689.0,685.0,C,RENT,68082703,w,403.64,12.88,12000.0,0.0,12.0,0.0,0.0,other,21349.0,61.0,C2, 36 months,Other,20.0,Source Verified,331xx,382.39,7.0,0.0,139.0,57.4,12913.0,3440.0,5.0
13000.0,FL,112000.0,Individual,12.08,Apr-1987,7 years,Clinical pharmacist,724.0,720.0,C,MORTGAGE,68433207,w,431.73,11.99,13000.0,1.0,15.0,0.0,0.0,other,5682.0,50.7,C1, 36 months,Other,28.0,Source Verified,336xx,1.72,8.0,0.0,344.0,17.2,2483.0,3266.0,7.0
5875.0,NC,14000.0,Individual,18.87,Oct-2002,7 years,Presser,689.0,685.0,C,RENT,68564052,w,200.77,13.99,5875.0,0.0,4.0,0.0,0.0,credit_card,6837.0,79.5,C4, 36 months,Credit card refinancing,10.0,Verified,277xx,200.55,4.0,106.0,158.0,97.7,69.0,1709.0,0.0
5000.0,GA,18406.0,Individual,31.89,Sep-2009,3 years,ParaProfessional,694.0,690.0,E,RENT,68374127,w,187.1,20.5,5000.0,0.0,14.0,0.0,0.0,other,5271.0,45.8,E4, 36 months,Other,15.0,Verified,300xx,1899.27,7.0,7.0,75.0,50.9,5058.0,1801.0,8.0
18500.0,MN,72450.0,Individual,17.23,Dec-1998,10+ years,Branch Manager,739.0,735.0,A,MORTGAGE,68574998,w,566.93,6.49,18500.0,4.0,21.0,0.0,0.0,debt_consolidation,7467.0,18.5,A2, 36 months,Debt consolidation,40.0,Not Verified,554xx,566.63,8.0,2.0,204.0,35.7,9005.0,11440.0,10.0
1000.0,TX,53000.0,Individual,18.57,Aug-1999,4 years,RN,664.0,660.0,C,RENT,68536214,w,33.21,11.99,1000.0,1.0,9.0,0.0,0.0,debt_consolidation,5488.0,51.8,C1, 36 months,Debt consolidation,24.0,Not Verified,799xx,3.1,3.0,1.0,162.0,,,24683.0,8.0
10000.0,TX,30960.0,Individual,27.6,May-2007,5 years,Sergeant,689.0,685.0,B,RENT,68513209,w,326.35,10.78,10000.0,0.0,8.0,0.0,0.0,debt_consolidation,8358.0,74.0,B4, 36 months,Debt consolidation,15.0,Verified,799xx,1923.77,3.0,15.0,103.0,74.0,2942.0,6163.0,3.0
9000.0,TX,50000.0,Individual,30.68,Dec-2006,9 years,Cavalry Scout 19D,684.0,680.0,D,MORTGAGE,68445326,w,325.24,17.97,9000.0,2.0,8.0,0.0,0.0,debt_consolidation,5278.0,44.4,D4, 36 months,Debt consolidation,11.0,Source Verified,799xx,6.05,4.0,5.0,108.0,17.1,2900.0,21889.0,4.0
1000.0,FL,30000.0,Individual,34.32,Jul-2006,7 years,poster ,664.0,660.0,B,MORTGAGE,67859219,w,32.97,11.48,1000.0,2.0,10.0,0.0,0.0,debt_consolidation,37548.0,91.8,B5, 36 months,Debt consolidation,13.0,Verified,349xx,839.62,5.0,13.0,113.0,98.8,59.0,14793.0,3.0
12000.0,UT,50000.0,Individual,17.02,May-2009,2 years,Technical Support Engineer,764.0,760.0,B,RENT,68573768,w,395.6,11.48,12000.0,0.0,12.0,0.0,0.0,debt_consolidation,6059.0,20.1,B5, 36 months,Debt consolidation,17.0,Not Verified,840xx,3366.27,3.0,1.0,79.0,24.6,18312.0,3616.0,6.0
20000.0,VA,107600.0,Individual,15.2,Jul-1998,10+ years,delivery driver,734.0,730.0,A,MORTGAGE,68515402,w,622.04,7.49,20000.0,3.0,12.0,0.0,0.0,credit_card,21350.0,58.5,A4, 36 months,Credit card refinancing,19.0,Not Verified,238xx,621.74,5.0,4.0,209.0,61.9,13150.0,13524.0,6.0
2250.0,IN,60000.0,Individual,16.88,Aug-2008,< 1 year,PTC Support,694.0,690.0,B,MORTGAGE,68536969,w,71.02,8.49,2250.0,1.0,13.0,1.0,0.0,credit_card,1725.0,59.5,B1, 36 months,Credit card refinancing,23.0,Source Verified,463xx,1575.63,2.0,5.0,74.0,59.5,1175.0,14346.0,3.0
11675.0,AZ,50000.0,Individual,33.29,Feb-2007,10+ years,RV tech,694.0,690.0,D,RENT,68575304,w,296.28,17.97,11675.0,0.0,12.0,0.0,0.0,debt_consolidation,6895.0,41.0,D4, 60 months,Debt consolidation,40.0,Not Verified,850xx,7520.66,3.0,5.0,102.0,56.0,4398.0,5189.0,8.0
10900.0,KY,26000.0,Individual,23.82,Jan-1992,,,729.0,725.0,E,RENT,67868742,w,282.7,18.99,10900.0,0.0,10.0,0.0,0.0,debt_consolidation,12110.0,36.6,E3, 60 months,Debt consolidation,13.0,Not Verified,404xx,282.7,8.0,1.0,287.0,36.6,20990.0,1797.0,5.0
1000.0,CA,66000.0,Individual,10.82,Mar-2006,9 years,water treatment plant operator,669.0,665.0,C,RENT,68192137,w,34.02,13.67,1000.0,0.0,5.0,0.0,0.0,debt_consolidation,6220.0,82.9,C4, 36 months,Debt consolidation,13.0,Source Verified,956xx,33.91,4.0,9.0,117.0,91.0,270.0,2228.0,1.0
7800.0,NJ,48000.0,Individual,31.7,Jul-2005,6 years,Operations Manager,769.0,765.0,D,MORTGAGE,66534089,w,276.51,16.59,7800.0,1.0,14.0,0.0,0.0,debt_consolidation,2246.0,12.0,D2, 36 months,Debt consolidation,19.0,Not Verified,088xx,549.77,5.0,1.0,125.0,21.6,5726.0,12852.0,5.0
9000.0,OH,110000.0,Individual,12.49,Sep-2002,4 years,METAL WRIGHT,664.0,660.0,C,OWN,67206703,w,301.48,12.59,9000.0,0.0,4.0,2.0,0.0,debt_consolidation,1528.0,30.0,C2, 36 months,Debt consolidation,7.0,Verified,448xx,301.1,1.0,29.0,42.0,101.9,0.0,14293.0,2.0
10500.0,OH,50500.0,Individual,33.11,Jul-1998,5 years,Distribution Analyst,769.0,765.0,B,MORTGAGE,67959166,w,330.88,8.38,10500.0,2.0,18.0,0.0,0.0,debt_consolidation,8513.0,26.9,B1, 36 months,Debt consolidation,29.0,Source Verified,453xx,1341.95,5.0,1.0,209.0,3.3,16722.0,5193.0,7.0
7200.0,SC,25000.0,Individual,13.06,Oct-1996,10+ years,Shipping\recieving,729.0,725.0,C,OWN,68484531,w,239.11,11.99,7200.0,0.0,8.0,0.0,0.0,debt_consolidation,8775.0,38.0,C1, 36 months,Debt consolidation,23.0,Verified,297xx,1180.47,5.0,8.0,230.0,31.4,2742.0,1097.0,5.0
20000.0,TX,100000.0,Individual,23.34,Feb-2004,10+ years,Facility Manager,704.0,700.0,B,MORTGAGE,68000121,w,651.37,10.64,20000.0,3.0,11.0,0.0,0.0,debt_consolidation,21795.0,57.5,B4, 36 months,Debt consolidation,24.0,Not Verified,778xx,17336.71,4.0,2.0,134.0,94.8,808.0,11586.0,2.0
35000.0,FL,150000.0,Individual,12.37,Jul-2003,9 years,Director,689.0,685.0,C,MORTGAGE,68433956,w,1177.27,12.88,35000.0,2.0,9.0,0.0,0.0,debt_consolidation,49053.0,67.6,C2, 36 months,Debt consolidation,38.0,Verified,330xx,5913.54,4.0,5.0,135.0,73.8,14886.0,67623.0,3.0
13000.0,NC,94000.0,Individual,7.17,Jul-2002,6 years,Se Pricing Manager,774.0,770.0,A,MORTGAGE,68523785,w,398.38,6.49,13000.0,3.0,8.0,0.0,0.0,major_purchase,5555.0,13.5,A2, 36 months,Major purchase,19.0,Not Verified,276xx,13088.0,2.0,2.0,116.0,13.5,35645.0,23947.0,5.0
14375.0,TX,80000.0,Individual,37.32,Oct-2003,< 1 year,Sr Tax Accountant,699.0,695.0,E,MORTGAGE,68537150,w,379.98,19.89,14375.0,1.0,15.0,0.0,0.0,debt_consolidation,27510.0,62.1,E3, 60 months,Debt consolidation,39.0,Source Verified,760xx,14523.7,5.0,5.0,146.0,62.5,10129.0,14982.0,6.0
25000.0,MO,115000.0,Individual,18.04,Mar-2009,4 years,Manager -projects,674.0,670.0,B,RENT,68122582,w,804.34,9.8,25000.0,0.0,19.0,0.0,0.0,credit_card,54726.0,63.4,B3, 36 months,Credit card refinancing,28.0,Not Verified,630xx,804.34,8.0,1.0,81.0,62.5,15515.0,4181.0,5.0
9600.0,FL,64567.05,Individual,10.48,Dec-2000,4 years,Regional Sales Manager,684.0,680.0,A,RENT,68526208,w,294.19,6.49,9600.0,0.0,7.0,0.0,0.0,credit_card,8073.0,44.8,A2, 36 months,Credit card refinancing,15.0,Not Verified,338xx,5859.61,4.0,8.0,180.0,52.1,7427.0,4932.0,3.0
24500.0,CO,79000.0,Individual,7.98,May-2003,4 years,Geology Technician,689.0,685.0,A,RENT,68404734,w,761.99,7.49,24500.0,0.0,7.0,0.0,0.0,debt_consolidation,23150.0,72.3,A4, 36 months,Debt consolidation,15.0,Source Verified,803xx,18393.09,6.0,8.0,147.0,77.5,6076.0,3307.0,4.0
6000.0,OK,72000.0,Individual,25.08,Jul-2000,7 years,President,754.0,750.0,A,MORTGAGE,67879213,w,183.87,6.49,6000.0,5.0,8.0,0.0,0.0,car,12870.0,0.0,A2, 36 months,Car financing,22.0,Source Verified,740xx,183.74,1.0,34.0,185.0,0.0,4130.0,40266.0,2.0
8000.0,IL,80000.0,Individual,3.23,Oct-2000,1 year,Radiation Therapist,739.0,735.0,A,MORTGAGE,66462330,w,248.82,7.49,8000.0,1.0,4.0,0.0,0.0,debt_consolidation,11740.0,42.7,A4, 36 months,Debt consolidation,8.0,Not Verified,606xx,1891.05,2.0,7.0,182.0,60.0,5806.0,100942.0,2.0
8000.0,AZ,24000.0,Individual,15.85,May-2003,2 years,Team Member,664.0,660.0,C,RENT,68563632,w,276.74,14.85,8000.0,0.0,7.0,0.0,0.0,credit_card,4284.0,63.9,C5, 36 months,Credit card refinancing,18.0,Source Verified,856xx,276.74,5.0,11.0,151.0,93.3,167.0,827.0,4.0
11200.0,NC,50000.0,Individual,2.69,May-2003,10+ years,Workers comp admin,734.0,730.0,B,MORTGAGE,68222127,f,360.14,9.76,11200.0,3.0,6.0,0.0,0.0,debt_consolidation,4165.0,24.9,B3, 36 months,Debt consolidation,16.0,Verified,274xx,10481.72,4.0,2.0,138.0,19.9,12182.0,22054.0,5.0
15000.0,IL,65000.0,Individual,22.58,Feb-2000,,,699.0,695.0,B,OWN,68375595,w,489.52,10.78,15000.0,3.0,18.0,0.0,0.0,medical,16859.0,44.0,B4, 36 months,Medical expenses,29.0,Not Verified,618xx,0.84,9.0,1.0,190.0,74.1,5358.0,10652.0,4.0
25000.0,CA,150000.0,Individual,23.82,Feb-1994,5 years,SYSANALYST,699.0,695.0,C,RENT,67939251,w,840.91,12.88,25000.0,1.0,8.0,2.0,0.0,debt_consolidation,2798.0,12.1,C2, 36 months,Debt consolidation,26.0,Verified,921xx,12500.45,1.0,6.0,262.0,18.8,12102.0,10391.0,5.0
5000.0,NJ,60250.0,Individual,1.41,Mar-2005,< 1 year,Bookkeeper,689.0,685.0,B,RENT,67908666,w,160.87,9.8,5000.0,0.0,7.0,0.0,0.0,debt_consolidation,3403.0,23.1,B3, 36 months,Debt consolidation,21.0,Source Verified,070xx,947.25,3.0,4.0,129.0,29.7,7733.0,681.0,5.0
2000.0,WA,42536.0,Individual,29.35,Feb-1997,< 1 year,Human Resources Analyst,669.0,665.0,C,OWN,67940042,w,67.82,13.44,2000.0,0.0,7.0,0.0,0.0,medical,2414.0,52.5,C3, 36 months,Medical expenses,18.0,Verified,988xx,1086.75,3.0,29.0,226.0,53.6,974.0,4953.0,5.0
24150.0,KY,56000.0,Individual,22.7,Jun-2011,2 years,Paramedic,664.0,660.0,E,MORTGAGE,68464558,w,632.86,19.48,24150.0,1.0,9.0,0.0,0.0,debt_consolidation,9086.0,88.0,E2, 60 months,Debt consolidation,10.0,Verified,400xx,632.86,5.0,16.0,42.0,92.0,2467.0,21761.0,5.0
7700.0,CA,90000.0,Individual,12.02,Jan-2001,5 years,Administrative Services Manager,664.0,660.0,B,RENT,68365098,w,253.85,11.48,7700.0,0.0,7.0,0.0,0.0,credit_card,4611.0,95.9,B5, 36 months,Credit card refinancing,21.0,Verified,916xx,7594.1,4.0,21.0,179.0,95.9,189.0,4594.0,9.0
6025.0,MA,110000.0,Individual,21.32,Oct-1999,10+ years,Mgr. Quality Control,669.0,665.0,C,RENT,68356901,w,208.42,14.85,6025.0,2.0,17.0,1.0,1.0,debt_consolidation,7047.0,38.4,C5, 36 months,Debt consolidation,37.0,Verified,027xx,6143.31,10.0,2.0,194.0,47.3,4962.0,4198.0,10.0
35000.0,WA,93750.0,Individual,32.12,Jul-1965,3 years,Global Financial Analyst,694.0,690.0,D,MORTGAGE,67505119,w,861.4,16.55,35000.0,2.0,25.0,0.0,0.0,debt_consolidation,69087.0,59.1,D2, 60 months,Debt consolidation,48.0,Source Verified,981xx,25773.19,17.0,6.0,605.0,66.6,18515.0,10518.0,10.0
5000.0,NC,72000.0,Individual,26.04,May-2000,10+ years,Battalion Maintenance Technician,674.0,670.0,C,RENT,68122667,w,168.19,12.88,5000.0,7.0,7.0,0.0,0.0,medical,11213.0,76.8,C2, 36 months,Medical expenses,30.0,Verified,283xx,598.0,3.0,4.0,187.0,74.4,2710.0,25946.0,10.0
8000.0,CA,35000.0,Individual,33.95,May-1988,< 1 year,Logistics ,674.0,670.0,B,OWN,67980162,w,257.24,9.76,8000.0,1.0,13.0,1.0,1.0,debt_consolidation,6685.0,48.1,B3, 36 months,Debt consolidation,20.0,Source Verified,936xx,2724.11,7.0,19.0,331.0,,,1692.0,5.0
4000.0,FL,104000.0,Individual,17.01,Jul-2003,10+ years,Law Enforcement Officer,664.0,660.0,B,MORTGAGE,68464567,w,128.7,9.8,4000.0,3.0,6.0,0.0,0.0,debt_consolidation,26998.0,86.8,B3, 36 months,Debt consolidation,28.0,Source Verified,330xx,0.11,3.0,52.0,149.0,86.8,4102.0,62667.0,1.0
12000.0,MO,85000.0,Individual,18.03,Jul-1997,6 years,Director of Music and Worship,689.0,685.0,B,MORTGAGE,68312852,w,253.79,9.8,12000.0,4.0,17.0,0.0,0.0,debt_consolidation,36232.0,50.3,B3, 60 months,Debt consolidation,44.0,Not Verified,630xx,253.79,9.0,22.0,221.0,55.6,25023.0,15760.0,4.0
14400.0,NC,40000.0,Individual,15.57,Aug-2007,5 years,Police Officer,669.0,665.0,E,OWN,68323350,w,531.35,19.48,14400.0,0.0,22.0,0.0,0.0,debt_consolidation,17968.0,37.8,E2, 36 months,Debt consolidation,30.0,Verified,281xx,10342.02,6.0,5.0,100.0,52.1,16532.0,856.0,13.0
6500.0,FL,45000.0,Individual,14.99,May-2000,3 years,Mortgage processor,664.0,660.0,C,RENT,68302678,w,222.13,13.99,6500.0,1.0,8.0,1.0,1.0,credit_card,5961.0,58.4,C4, 36 months,Credit card refinancing,19.0,Source Verified,330xx,5210.25,5.0,6.0,187.0,97.3,153.0,3442.0,3.0
12600.0,IN,73000.0,Individual,21.58,Mar-2004,7 years,Reporter,689.0,685.0,A,RENT,68596251,w,394.32,7.91,12600.0,0.0,9.0,0.0,0.0,credit_card,11234.0,51.0,A5, 36 months,Credit card refinancing,15.0,Not Verified,460xx,3096.61,7.0,5.0,123.0,51.0,3175.0,6990.0,4.0
6000.0,TX,50000.0,Individual,16.73,Sep-2009,< 1 year,CEO / Owner,684.0,680.0,B,MORTGAGE,68604524,w,197.8,11.48,6000.0,0.0,8.0,0.0,0.0,home_improvement,7498.0,51.4,B5, 36 months,Home improvement,17.0,Source Verified,751xx,1.27,5.0,8.0,40.0,53.2,6602.0,4699.0,7.0
8000.0,NJ,74000.0,Individual,6.88,May-1982,,,669.0,665.0,C,MORTGAGE,68434685,w,271.26,13.44,8000.0,1.0,16.0,1.0,1.0,major_purchase,897.0,2.8,C3, 36 months,Major purchase,59.0,Verified,071xx,2603.34,2.0,8.0,403.0,2.2,23952.0,804.0,14.0
7200.0,WV,25958.0,Individual,18.4,Aug-2005,2 years,Engineer,664.0,660.0,C,RENT,68564455,w,249.07,14.85,7200.0,0.0,9.0,0.0,0.0,debt_consolidation,6978.0,64.6,C5, 36 months,Debt consolidation,11.0,Verified,265xx,489.15,5.0,5.0,64.0,92.4,312.0,904.0,2.0
24000.0,AL,90000.0,Individual,12.16,Jan-2011,10+ years,Production Engineer,679.0,675.0,B,MORTGAGE,67685490,w,765.1,9.17,24000.0,1.0,13.0,0.0,0.0,debt_consolidation,20500.0,63.9,B2, 36 months,Debt consolidation,15.0,Source Verified,350xx,764.85,8.0,7.0,59.0,68.9,6098.0,18980.0,3.0
20650.0,GA,70000.0,Individual,20.14,Aug-2006,1 year,Project Analyst ,714.0,710.0,B,MORTGAGE,68052192,w,680.76,11.48,20650.0,2.0,11.0,0.0,0.0,credit_card,4728.0,38.4,B5, 36 months,Credit card refinancing,30.0,Verified,300xx,680.76,1.0,38.0,103.0,0.0,7300.0,33031.0,5.0
17000.0,OH,58000.0,Individual,16.75,Mar-1981,6 years,foreman-tech,744.0,740.0,A,MORTGAGE,68363282,w,524.84,6.99,17000.0,2.0,12.0,0.0,0.0,debt_consolidation,2605.0,11.9,A3, 36 months,Debt consolidation,35.0,Not Verified,439xx,524.56,2.0,12.0,417.0,13.8,16295.0,5055.0,5.0
17000.0,AZ,50000.0,Individual,11.45,Sep-1996,10+ years,Escrow Officer,674.0,670.0,B,MORTGAGE,67810706,w,541.95,9.17,17000.0,5.0,8.0,0.0,0.0,debt_consolidation,15723.0,81.9,B2, 36 months,Debt consolidation,19.0,Source Verified,851xx,8206.42,6.0,8.0,231.0,88.8,1920.0,15065.0,3.0
13525.0,MI,88000.0,Individual,9.19,Sep-2001,2 years,VP RETAIL LENDING,664.0,660.0,D,RENT,68503281,w,479.45,16.59,13525.0,1.0,14.0,1.0,1.0,debt_consolidation,5449.0,35.8,D2, 36 months,Debt consolidation,22.0,Source Verified,481xx,12678.4,5.0,2.0,147.0,35.7,8944.0,2414.0,7.0
35000.0,CA,360000.0,Individual,9.56,Mar-1981,10+ years,President,664.0,660.0,E,MORTGAGE,67979860,w,927.1,19.99,35000.0,10.0,15.0,0.0,0.0,credit_card,44750.0,73.1,E4, 60 months,Credit card refinancing,33.0,Source Verified,930xx,927.1,9.0,5.0,417.0,92.2,3247.0,84589.0,6.0
18000.0,WA,60000.0,Individual,18.72,Jul-1998,5 years,Service Manager,674.0,670.0,C,MORTGAGE,68000012,w,608.06,13.18,18000.0,4.0,9.0,0.0,0.0,debt_consolidation,48860.0,73.8,C3, 36 months,Debt consolidation,17.0,Source Verified,981xx,12464.6,6.0,38.0,209.0,94.9,1416.0,22518.0,1.0
18000.0,FL,60000.0,Individual,35.0,Oct-2003,6 years,Recovery Coordinator,744.0,740.0,A,OWN,68546877,w,559.83,7.49,18000.0,0.0,22.0,0.0,0.0,credit_card,18792.0,47.0,A4, 36 months,Credit card refinancing,43.0,Not Verified,331xx,380.28,6.0,14.0,146.0,59.3,12908.0,3272.0,3.0
1500.0,TX,60000.0,Individual,25.84,Feb-1998,10+ years,President,704.0,700.0,A,MORTGAGE,67829616,w,46.5,7.26,1500.0,7.0,21.0,0.0,0.0,home_improvement,18935.0,18.7,A4, 36 months,Home improvement,36.0,Source Verified,750xx,669.68,5.0,7.0,214.0,20.1,71474.0,11851.0,2.0
8000.0,KY,80000.0,Individual,8.21,Dec-2004,2 years,Waste Management Engineer,669.0,665.0,D,MORTGAGE,68102112,w,278.94,15.41,8000.0,2.0,4.0,0.0,0.0,debt_consolidation,2153.0,76.9,D1, 36 months,Debt consolidation,9.0,Verified,404xx,278.94,2.0,6.0,132.0,76.9,647.0,35855.0,3.0
16800.0,CA,55555.0,Individual,26.23,Apr-1992,10+ years,Supervising human services specialist,679.0,675.0,D,RENT,68575461,w,406.5,15.77,16800.0,1.0,12.0,1.0,1.0,debt_consolidation,8714.0,44.0,D1, 60 months,Debt consolidation,35.0,Source Verified,919xx,406.5,5.0,5.0,284.0,40.9,6207.0,3888.0,6.0
20000.0,IN,51136.0,Individual,38.63,Sep-1986,6 years,Associate Professor,719.0,715.0,A,RENT,68583115,w,622.04,7.49,20000.0,0.0,9.0,0.0,0.0,credit_card,43903.0,61.0,A4, 36 months,Credit card refinancing,14.0,Verified,469xx,621.74,7.0,7.0,351.0,68.0,10425.0,8698.0,2.0
24000.0,TX,162000.0,Individual,12.9,Aug-1993,< 1 year,IT Director,729.0,725.0,A,MORTGAGE,67206611,w,750.86,7.89,24000.0,2.0,12.0,3.0,0.0,debt_consolidation,14441.0,46.9,A5, 36 months,Debt consolidation,27.0,Not Verified,754xx,750.68,4.0,13.0,268.0,64.2,8059.0,11926.0,5.0
15900.0,CA,46217.0,Individual,16.49,Jul-2001,3 years,Training/Implementation Team,774.0,770.0,A,RENT,68593639,w,487.25,6.49,15900.0,0.0,9.0,0.0,0.0,debt_consolidation,1143.0,5.3,A2, 36 months,Debt consolidation,19.0,Verified,917xx,11927.57,1.0,5.0,156.0,9.7,10657.0,7617.0,3.0
15075.0,NJ,32806.0,Individual,25.54,Dec-2005,10+ years,Sales Associate,719.0,715.0,D,OWN,68433489,w,376.85,17.27,15075.0,0.0,6.0,0.0,0.0,credit_card,14125.0,71.3,D3, 60 months,Credit card refinancing,8.0,Not Verified,080xx,11517.15,4.0,26.0,120.0,76.4,4375.0,3222.0,1.0
12000.0,OH,47000.0,Individual,21.12,Feb-2005,3 years,Cook,679.0,675.0,C,RENT,67938665,w,401.97,12.59,12000.0,0.0,13.0,0.0,0.0,debt_consolidation,13537.0,70.9,C2, 36 months,Debt consolidation,26.0,Not Verified,442xx,401.97,10.0,8.0,130.0,96.3,442.0,4423.0,5.0
3000.0,OK,48000.0,Individual,4.13,Aug-2006,10+ years,Owner ,674.0,670.0,B,MORTGAGE,68563595,f,98.9,11.48,3000.0,1.0,3.0,0.0,0.0,debt_consolidation,5182.0,45.9,B5, 36 months,Debt consolidation,13.0,Source Verified,731xx,1309.74,3.0,11.0,112.0,14.8,4261.0,1727.0,2.0
20000.0,NY,86000.0,Individual,24.87,Jul-1997,10+ years,President,724.0,720.0,B,MORTGAGE,68365987,w,637.58,9.17,20000.0,0.0,18.0,0.0,0.0,other,38892.0,34.7,B2, 36 months,Other,35.0,Not Verified,114xx,6194.86,9.0,0.0,221.0,36.1,68808.0,2914.0,4.0
16800.0,IL,140000.0,Individual,10.57,Sep-1979,10+ years,Machinist,699.0,695.0,A,RENT,67959871,w,525.76,7.91,16800.0,0.0,7.0,0.0,0.0,credit_card,25271.0,89.9,A5, 36 months,Credit card refinancing,17.0,Verified,604xx,525.76,5.0,1.0,435.0,81.3,2736.0,9333.0,2.0
